candidate,step,case,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
global_r24_cold_lf4_lt2,0,joint_umi_type1_2user_2layer,-2.0,0.37062302231788635,0.4189910888671875,-0.9975479245185852,0.0754668265581131,0.03774905949831009,0.4982178312442854,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,40,joint_umi_type1_2user_2layer,-0.6570960287119139,0.32373538613319397,0.3832695186138153,-1.445459008216858,0.6369406580924988,0.04415136203169823,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,80,joint_umi_type1_2user_2layer,0.6858079425761723,0.3829960823059082,0.4112463593482971,-0.6112770438194275,0.1156785637140274,0.03352794051170349,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,120,joint_umi_type1_2user_2layer,2.0287119138642584,0.36877119541168213,0.39603307843208313,-0.6139954328536987,0.17189453542232513,0.03038419596850872,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,160,joint_umi_type1_2user_2layer,3.3716158851523446,0.1564425230026245,0.22934399545192719,-1.5169785022735596,0.14737242460250854,0.05588456988334656,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,200,joint_umi_type1_2user_2layer,4.714519856440431,0.35384640097618103,0.3897911012172699,-0.7842385172843933,0.1633613407611847,0.031405918300151825,0.4865950416714826,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,240,joint_umi_type1_2user_2layer,6.057423827728517,0.19058926403522491,0.264279305934906,-1.4816330671310425,0.019580669701099396,0.02960248850286007,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,280,joint_umi_type1_2user_2layer,7.400327799016603,0.3152146339416504,0.38014090061187744,-1.3032748699188232,0.011873245239257812,0.022905604913830757,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,320,joint_umi_type1_2user_2layer,8.74323177030469,0.10154563188552856,0.1903652399778366,-1.9042854309082031,0.3197331130504608,0.06234201788902283,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,360,joint_umi_type1_2user_2layer,-1.9138642584072247,0.39312300086021423,0.44024303555488586,-0.9648861289024353,0.05621311441063881,0.01749999262392521,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,400,joint_umi_type1_2user_2layer,-0.5709602871191386,0.32113882899284363,0.36485397815704346,-0.9172878265380859,0.1074623391032219,0.019434258341789246,0.48443506184527596,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,440,joint_umi_type1_2user_2layer,0.7719436841689475,0.28951844573020935,0.37139904499053955,-1.7061638832092285,0.17137940227985382,0.023937705904245377,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,480,joint_umi_type1_2user_2layer,2.1148476554570337,0.21267898380756378,0.2917194664478302,-1.596000075340271,0.03797656297683716,0.024004701524972916,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,520,joint_umi_type1_2user_2layer,3.45775162674512,0.3160823583602905,0.38372522592544556,-1.3575013875961304,0.011611544527113438,0.015552197583019733,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,560,joint_umi_type1_2user_2layer,4.800655598033206,0.19985254108905792,0.28762251138687134,-1.803114414215088,0.11928749084472656,0.031940437853336334,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,600,joint_umi_type1_2user_2layer,6.143559569321292,0.15049448609352112,0.23933789134025574,-1.8084378242492676,0.07892433553934097,0.03155684471130371,0.48359188327101493,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,640,joint_umi_type1_2user_2layer,7.486463540609378,0.3019498288631439,0.3464525043964386,-0.9789831638336182,0.2223237007856369,0.05365028232336044,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,680,joint_umi_type1_2user_2layer,8.829367511897464,0.2428266853094101,0.30428794026374817,-1.2621240615844727,0.08224796503782272,0.05781949684023857,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,720,joint_umi_type1_2user_2layer,-1.8277285168144495,0.3109956681728363,0.38319385051727295,-1.4526596069335938,0.021739836782217026,0.020016208291053772,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
global_r24_cold_lf4_lt2,760,joint_umi_type1_2user_2layer,-0.48482454552636334,0.3106607496738434,0.39191052317619324,-1.6694802045822144,0.11121149361133575,0.020562240853905678,nan,faa30df1f1092979e97381fd022bc697409c9056aa35c7cd492745f8d0a95173
