step,case,num_prb,ebno_db,training_seed,learning_rate,loss,coded_bit_nll,channel_nll,calibration_penalty,fused_channel_mse,ls_channel_mse,ls_gain_hinge,gradient_norm,validation_score,best_score,no_improve,contract_signature
550,implementable_train_umi_4prb,4,8.656998634338379,2046090851,0.0029845780005774178,-0.04911337420344353,0.0765170231461525,-2.543781280517578,0.07793354988098145,0.027975725010037422,0.03346334770321846,0.0,0.02897082269191742,nan,0.2414873196761761,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
600,implementable_train_umi_4prb,4,0.7044258117675781,2046090901,0.002981652576000057,0.3323211967945099,0.3743892312049866,-0.8843255043029785,0.10741154104471207,0.14486224949359894,0.17356827855110168,0.0,0.03638457506895065,nan,0.2414873196761761,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
650,implementable_train_umi_4prb,4,9.173306465148926,2046090951,0.0029784749492985517,-0.036491140723228455,0.08105603605508804,-2.351530075073242,0.0014662874164059758,0.035082150250673294,0.040170639753341675,0.0,0.03786627948284149,nan,0.2414873196761761,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
700,implementable_train_umi_4prb,4,10.59216022491455,2046091001,0.0029750456650336323,-0.0862874910235405,0.04660243168473244,-2.657994270324707,0.0004899988998658955,0.025776440277695656,0.03012295998632908,0.0,0.026987483724951744,nan,0.2414873196761761,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
750,implementable_train_umi_4prb,4,5.086276054382324,2046091051,0.0029713653108934474,0.11639192700386047,0.2053428739309311,-1.8089722394943237,0.07488299906253815,0.05841181054711342,0.07154527306556702,0.0,0.041311752051115036,0.23935910060248555,0.23935910060248555,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
800,implementable_train_umi_4prb,4,13.057944297790527,2046091101,0.002967434517592845,-0.1081649661064148,0.04633491486310959,-3.090160846710205,0.0004078709753230214,0.016475846990942955,0.018884027376770973,0.0,0.03479096665978432,nan,0.23935910060248555,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
850,implementable_train_umi_4prb,4,-1.025538444519043,2046091151,0.002963253958765287,0.38970330357551575,0.41288885474205017,-0.493708997964859,0.07499520480632782,0.21708650887012482,0.2649620473384857,0.0,0.03241480514407158,nan,0.23935910060248555,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
900,implementable_train_umi_4prb,4,9.568167686462402,2046091201,0.002958824350847407,-0.06358469277620316,0.06341689079999924,-2.541522741317749,0.003727586241438985,0.028994033113121986,0.033814430236816406,0.0,0.0382712297141552,nan,0.23935910060248555,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
950,implementable_train_umi_4prb,4,2.715116500854492,2046091251,0.0029541464529562306,0.22492066025733948,0.2915833294391632,-1.3592332601547241,0.06494979560375214,0.09190177917480469,0.11546669900417328,0.0,0.04733024165034294,nan,0.23935910060248555,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1000,implementable_train_umi_4prb,4,0.11565303802490234,2046091301,0.002949221066759083,0.3598778545856476,0.3989690840244293,-0.8177248239517212,0.08975055813789368,0.1560739278793335,0.1982056051492691,0.0,0.043885331600904465,0.23658759713316704,0.23658759713316704,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1050,implementable_train_umi_4prb,4,1.0509939193725586,2046091351,0.0029440490363362055,0.28500762581825256,0.33422937989234924,-1.0213879346847534,0.0923827663064003,0.12724968791007996,0.16073240339756012,0.0,0.04549743980169296,nan,0.23658759713316704,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1100,implementable_train_umi_4prb,4,12.756296157836914,2046091401,0.0029386312480361013,-0.13348396122455597,0.019742144271731377,-3.0675995349884033,0.007693606428802013,0.016666799783706665,0.0191850233823061,0.0,0.0500982441008091,nan,0.23658759713316704,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1150,implementable_train_umi_4prb,4,9.392485618591309,2046091451,0.002932968630323641,-0.07786037772893906,0.05279313772916794,-2.624988317489624,0.029794974252581596,0.026218554005026817,0.03207690268754959,0.0,0.042925555258989334,nan,0.23658759713316704,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1200,implementable_train_umi_4prb,4,0.4989280700683594,2046091501,0.0029270621536209456,0.3178183138370514,0.36324813961982727,-0.9436472058296204,0.08762692660093307,0.13779670000076294,0.18041184544563293,0.0,0.048171985894441605,nan,0.23658759713316704,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1250,implementable_train_umi_4prb,4,6.777356147766113,2046091551,0.002920912830141085,-0.00323828705586493,0.10844521969556808,-2.2911219596862793,0.14362949132919312,0.0350598581135273,0.04584275186061859,0.0,0.03810446336865425,0.23481231515083892,0.23481231515083892,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1300,implementable_train_umi_4prb,4,11.42668342590332,2046091601,0.002914521713714609,-0.034520357847213745,0.09031453728675842,-2.515869140625,0.047928135842084885,0.02868022955954075,0.03127120062708855,0.0,0.06915202736854553,nan,0.23481231515083892,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1350,implementable_train_umi_4prb,4,10.147740364074707,2046091651,0.0029078898996089497,-0.09839106351137161,0.04158256575465202,-2.8383898735046387,0.09729310870170593,0.020537687465548515,0.025311192497611046,0.0,0.038996193557977676,nan,0.23481231515083892,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1400,implementable_train_umi_4prb,4,6.723478317260742,2046091701,0.0029010185243407223,-0.0008892443729564548,0.10855548828840256,-2.2158327102661133,0.06734529137611389,0.038967523723840714,0.04924576357007027,0.0,0.030510785058140755,nan,0.23481231515083892,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1450,implementable_train_umi_4prb,4,4.930240631103516,2046091751,0.002893908765480957,0.1171036958694458,0.20594988763332367,-1.782377004623413,0.0136331208050251,0.06166789308190346,0.0787360891699791,0.0,0.05060431361198425,nan,0.23481231515083892,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1500,implementable_train_umi_4prb,4,-1.944061279296875,2046091801,0.002886561841453291,0.4317484200000763,0.4519081115722656,-0.437589555978775,0.08598900586366653,0.22856505215168,0.3019300103187561,0.0,0.03952069580554962,0.23349487391718762,0.23349487391718762,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1550,implementable_train_umi_4prb,4,2.407107353210449,2046091851,0.002878979011325168,0.19955824315547943,0.2664700150489807,-1.3881551027297974,0.12479928880929947,0.0871192216873169,0.11670606583356857,0.0,0.045772649347782135,nan,0.23349487391718762,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1600,implementable_train_umi_4prb,4,10.466408729553223,2046091901,0.0028711615745920646,-0.11002237349748611,0.032388389110565186,-2.8789868354797363,0.07692915946245193,0.0198269784450531,0.024701127782464027,0.0,0.038662221282720566,nan,0.23349487391718762,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1650,implementable_train_umi_4prb,4,1.0182018280029297,2046091951,0.002863110870954791,0.30469658970832825,0.3547709286212921,-1.0120970010757446,0.02652629464864731,0.13239261507987976,0.1738796830177307,0.0,0.06032634899020195,nan,0.23349487391718762,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1700,implementable_train_umi_4prb,4,7.589756011962891,2046092001,0.0028548282800899046,-0.025429068133234978,0.09316977113485336,-2.4000582695007324,0.07020395249128342,0.03239336237311363,0.04177295044064522,0.0,0.035297688096761703,nan,0.23349487391718762,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1750,implementable_train_umi_4prb,4,6.741738319396973,2046092051,0.002846315221413266,-0.009308751672506332,0.10403268784284592,-2.328458309173584,0.15407371520996094,0.03360450267791748,0.04467376321554184,0.0,0.038041308522224426,0.2330119568091724,0.2330119568091724,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1800,implementable_train_umi_4prb,4,4.621681213378906,2046092101,0.0028375731538367935,0.07778197526931763,0.16803710162639618,-1.8390748500823975,0.08493085205554962,0.056460730731487274,0.07522329688072205,0.0,0.03704465180635452,nan,0.2330119568091724,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1850,implementable_train_umi_4prb,4,5.635883331298828,2046092151,0.0028286035755184405,0.07804594933986664,0.16653220355510712,-1.7699819803237915,0.0006421071011573076,0.06278970837593079,0.07826583832502365,0.0,0.037234336137771606,nan,0.2330119568091724,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1900,implementable_train_umi_4prb,4,5.726739883422852,2046092201,0.0028194080236054538,0.03858952224254608,0.14048732817173004,-2.0761325359344482,0.0954412892460823,0.04437260702252388,0.059129927307367325,0.0,0.036154262721538544,nan,0.2330119568091724,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
1950,implementable_train_umi_4prb,4,5.123308181762695,2046092251,0.0028099880739709446,0.0745999664068222,0.1678272932767868,-1.8743959665298462,0.024623947218060493,0.055988896638154984,0.07264982163906097,0.0,0.04260113462805748,nan,0.2330119568091724,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2000,implementable_train_umi_4prb,4,11.806427001953125,2046092301,0.00280034534094383,-0.0850541964173317,0.04846368730068207,-2.6764402389526367,0.015206202864646912,0.024554556235671043,0.028635654598474503,0.0,0.06457322090864182,0.23226887692215775,0.23226887692215775,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2050,implementable_train_umi_4prb,4,2.387357711791992,2046092351,0.002790481477032175,0.24238979816436768,0.30930882692337036,-1.3524510860443115,0.035176437348127365,0.09386801719665527,0.12636524438858032,0.0,0.05837216228246689,nan,0.23226887692215775,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2100,implementable_train_umi_4prb,4,0.7303180694580078,2046092401,0.0027803981726399994,0.31303805112838745,0.36269262433052063,-1.008833408355713,0.03935485705733299,0.13200441002845764,0.17871256172657013,0.0,0.06322891265153885,nan,0.23226887692215775,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2150,implementable_train_umi_4prb,4,13.763267517089844,2046092451,0.002770097155777588,-0.12162070721387863,0.02878906950354576,-3.0082173347473145,5.4673681006534025e-05,0.017464319244027138,0.02005353569984436,0.0,0.047279585152864456,nan,0.23226887692215775,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2200,implementable_train_umi_4prb,4,11.802099227905273,2046092501,0.002759580191765354,-0.0862748846411705,0.05091724544763565,-2.7445952892303467,0.0018821301637217402,0.02322803996503353,0.026500416919589043,0.0,0.05378309264779091,nan,0.23226887692215775,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2250,implementable_train_umi_4prb,4,2.2751779556274414,2046092551,0.0027488490829313105,0.22576996684074402,0.29144203662872314,-1.3342429399490356,0.05200355127453804,0.09493536502122879,0.12849341332912445,0.0,0.06426918506622314,0.23182857190096823,0.23182857190096823,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2300,implementable_train_umi_4prb,4,0.5862922668457031,2046092601,0.0027379056683021997,0.30316147208213806,0.35297805070877075,-1.0301260948181152,0.08448600769042969,0.12671513855457306,0.1749749779701233,0.0,0.04469222575426102,nan,0.23182857190096823,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2350,implementable_train_umi_4prb,4,0.39481353759765625,2046092651,0.002726751823288332,0.34172531962394714,0.38806071877479553,-0.946706235408783,0.049995552748441696,0.13981913030147552,0.1936977654695511,0.0,0.05706445127725601,nan,0.23182857190096823,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2400,implementable_train_umi_4prb,4,-0.8360815048217773,2046092701,0.002715389459362192,0.3856433033943176,0.4195447862148285,-0.7003812193870544,0.05587956681847572,0.1782989501953125,0.24409225583076477,0.0,0.05276918038725853,nan,0.23182857190096823,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2450,implementable_train_umi_4prb,4,0.7921104431152344,2046092751,0.0027038205237308603,0.28615179657936096,0.3378491997718811,-1.0667375326156616,0.08197429776191711,0.12237241864204407,0.166516974568367,0.0,0.05321107432246208,nan,0.23182857190096823,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2500,implementable_train_umi_4prb,4,13.495157241821289,2046092801,0.002692046999002317,-0.140982985496521,0.015271726995706558,-3.130932331085205,0.01459591370075941,0.015503186732530594,0.017952974885702133,0.0,0.05092015117406845,0.2314054214983657,0.2314054214983657,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2550,implementable_train_umi_4prb,4,11.75076961517334,2046092851,0.0026800709028456733,0.024439571425318718,0.10509142279624939,-2.0581769943237305,0.2916886806488037,0.03863860294222832,0.036950238049030304,0.06569290161132812,0.19638916850090027,nan,0.2314054214983657,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2600,implementable_train_umi_4prb,4,3.758150100708008,2046092901,0.0026678942876453976,0.13950388133525848,0.22415855526924133,-1.738829493522644,0.11434037983417511,0.06176500767469406,0.08522919565439224,0.0,0.04421565681695938,nan,0.2314054214983657,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2650,implementable_train_umi_4prb,4,10.239704132080078,2046092951,0.002655519240149591,-0.07876280695199966,0.05157869681715965,-2.609940767288208,0.007776489946991205,0.026533756405115128,0.03049672394990921,0.0,0.037745848298072815,nan,0.2314054214983657,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2700,implementable_train_umi_4prb,4,3.9467620849609375,2046093001,0.0026429478811123746,0.1797521859407425,0.2529495656490326,-1.464000940322876,0.00013318379933480173,0.08524135500192642,0.10307901352643967,0.0,0.04912473261356354,nan,0.2314054214983657,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2750,implementable_train_umi_4prb,4,7.148285865783691,2046093051,0.002630182364930447,0.02204000949859619,0.1270771473646164,-2.102248430252075,0.003764430293813348,0.04479679837822914,0.05216267332434654,0.0,0.04942166432738304,0.23183691060520262,0.2314054214983657,1,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2800,implementable_train_umi_4prb,4,-1.5843753814697266,2046093101,0.0026172248792738807,0.40439650416374207,0.43136680126190186,-0.562947690486908,0.05885563790798187,0.20414970815181732,0.28441116213798523,0.0,0.039680931717157364,nan,0.2314054214983657,1,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2850,implementable_train_umi_4prb,4,7.158387184143066,2046093151,0.0026040776447112113,0.027250424027442932,0.13809652626514435,-2.2311699390411377,0.03561972826719284,0.038863591849803925,0.04953953996300697,0.0,0.016777798533439636,nan,0.2314054214983657,1,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2900,implementable_train_umi_4prb,4,-0.5772285461425781,2046093201,0.002590742914328893,0.37291282415390015,0.41069528460502625,-0.7802098393440247,0.061401091516017914,0.1642945557832718,0.22835016250610352,0.0,0.05901431664824486,nan,0.2314054214983657,1,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
2950,implementable_train_umi_4prb,4,-0.36057376861572266,2046093251,0.0025772229733451776,0.3536359369754791,0.39533138275146484,-0.864456832408905,0.07636924833059311,0.14994537830352783,0.21218612790107727,0.0,0.04930134862661362,nan,0.2314054214983657,1,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3000,implementable_train_umi_4prb,4,3.9619884490966797,2046093301,0.00256352013871849,0.16210207343101501,0.24626880884170532,-1.7038131952285767,0.05119611322879791,0.0657089576125145,0.08850885182619095,0.0,0.05129334330558777,0.23102759176294163,0.23102759176294163,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3050,implementable_train_umi_4prb,4,0.6221122741699219,2046093351,0.002549636758750362,0.27668794989585876,0.3284384608268738,-1.0643991231918335,0.07347165793180466,0.12313445657491684,0.1729974001646042,0.0,0.05472339317202568,nan,0.23102759176294163,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3100,implementable_train_umi_4prb,4,0.09622383117675781,2046093401,0.002535575212682999,0.3412194550037384,0.3860246241092682,-0.9177975058555603,0.054235849529504776,0.14362375438213348,0.20128102600574493,0.0,0.04735656455159187,nan,0.23102759176294163,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3150,implementable_train_umi_4prb,4,4.332395553588867,2046093451,0.002521337910291536,0.15546560287475586,0.23668238520622253,-1.6279858350753784,0.009125607088208199,0.07213975489139557,0.09136173874139786,0.0,0.050414130091667175,nan,0.23102759176294163,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3200,implementable_train_umi_4prb,4,3.262540817260742,2046093501,0.002506927291471071,0.15343618392944336,0.2310333251953125,-1.5796053409576416,0.06915659457445145,0.07374384999275208,0.10070490837097168,0.0,0.038631316274404526,nan,0.23102759176294163,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3250,implementable_train_umi_4prb,4,9.774462699890137,2046093551,0.002492345825818529,-0.09946690499782562,0.035704243928194046,-2.7330214977264404,0.07399709522724152,0.022971900179982185,0.028899865224957466,0.0,0.042315516620874405,0.23073136008161055,0.23073136008161055,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3300,implementable_train_umi_4prb,4,7.783489227294922,2046093601,0.0024775960122094404,-0.043586112558841705,0.0742437019944191,-2.373257875442505,0.04165404289960861,0.0336126983165741,0.04254627227783203,0.0,0.03785780444741249,nan,0.23073136008161055,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3350,implementable_train_umi_4prb,4,2.4704837799072266,2046093651,0.002462680378369698,0.21462324261665344,0.2804906666278839,-1.322935700416565,0.01396816223859787,0.09777405858039856,0.13072629272937775,0.0,0.0601220577955246,nan,0.23073136008161055,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3400,implementable_train_umi_4prb,4,7.309950828552246,2046093701,0.0024476014804423758,0.010441622696816921,0.1200251579284668,-2.194375991821289,0.006763221696019173,0.04073363542556763,0.04894806817173958,0.0,0.03278036788105965,nan,0.23073136008161055,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3450,implementable_train_umi_4prb,4,-1.7613601684570312,2046093751,0.0024323619025496688,0.42066866159439087,0.4462430775165558,-0.533359944820404,0.0546790212392807,0.2106834203004837,0.2945752739906311,0.0,0.04933299496769905,nan,0.23073136008161055,0,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3500,implementable_train_umi_4prb,4,4.844781875610352,2046093801,0.002416964256350048,0.08266901224851608,0.17658020555973053,-1.9135589599609375,0.08833775669336319,0.05237693339586258,0.07075891643762589,0.0,0.03289690613746643,0.2315090824706294,0.23073136008161055,1,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3550,implementable_train_umi_4prb,4,8.859286308288574,2046093851,0.0024014111805906895,-0.04717940464615822,0.07661312073469162,-2.4868154525756836,0.02741232141852379,0.029907265678048134,0.036454491317272186,0.0,0.02191491425037384,nan,0.23073136008161055,1,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3600,implementable_train_umi_4prb,4,0.9610137939453125,2046093901,0.0023857053406552624,0.2880706787109375,0.34268084168434143,-1.1179693937301636,0.0644151046872139,0.11711712926626205,0.16198763251304626,0.0,0.06040404364466667,nan,0.23073136008161055,1,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3650,implementable_train_umi_4prb,4,6.725752830505371,2046093951,0.002369849428107154,0.03328317031264305,0.13825750350952148,-2.104586362838745,0.012749274261295795,0.0445968396961689,0.05646377056837082,0.0,0.026864277198910713,nan,0.23073136008161055,1,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3700,implementable_train_umi_4prb,4,-1.5855293273925781,2046094001,0.002353846160228209,0.42586129903793335,0.45304861664772034,-0.5614681243896484,0.04430454969406128,0.20587752759456635,0.28735291957855225,0.0,0.05135549232363701,nan,0.23073136008161055,1,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3750,implementable_train_umi_4prb,4,-1.7499494552612305,2046094051,0.0023376982795530565,0.41613858938217163,0.4424363374710083,-0.5516631603240967,0.06427036970853806,0.2061132937669754,0.29006630182266235,0.0,0.05901307240128517,0.23111816125164822,0.23073136008161055,2,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3800,implementable_train_umi_4prb,4,8.01114273071289,2046094101,0.0023214085533991144,-0.037700142711400986,0.07981574535369873,-2.3646726608276367,0.035887423902750015,0.03383924067020416,0.04192820191383362,0.0,0.023517373949289322,nan,0.23073136008161055,2,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3850,implementable_train_umi_4prb,4,4.828644752502441,2046094151,0.002304979773392344,0.10569015890359879,0.1929987072944641,-1.7510000467300415,0.012072889134287834,0.06367380917072296,0.07857558876276016,0.0,0.04497746378183365,nan,0.23073136008161055,2,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3900,implementable_train_umi_4prb,4,10.218135833740234,2046094201,0.0022884147549888413,-0.034898024052381516,0.08470804244279861,-2.396379232406616,0.010644806548953056,0.032645005732774734,0.033849768340587616,0.0,0.0565032996237278,nan,0.23073136008161055,2,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
3950,implementable_train_umi_4prb,4,7.462367057800293,2046094251,0.0022717163369923394,-0.015310603193938732,0.1027706041932106,-2.424307107925415,0.1567075550556183,0.030405541881918907,0.04067103937268257,0.0,0.03458506986498833,nan,0.23073136008161055,2,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4000,implementable_train_umi_4prb,4,-1.9778451919555664,2046094301,0.002254887381067716,0.4215865433216095,0.44546106457710266,-0.5023369789123535,0.06211726367473602,0.2166135013103485,0.3066447675228119,0.0,0.050033267587423325,0.2314879146211926,0.23073136008161055,3,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
