candidate,step,case,num_prb,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
alloc_multiscale_r64,0,factorial_train_umi_4prb,4,-2.0,0.5245219469070435,0.4916876256465912,0.014298170804977417,0.6423883438110352,0.023322859779000282,0.646136682325642,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,40,factorial_train_umi_4prb,4,-0.20946137161588507,0.49070310592651367,0.4436447322368622,-0.15104059875011444,1.0922077894210815,0.022153673693537712,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,80,factorial_train_umi_4prb,4,1.5810772567682299,0.4603373110294342,0.41143158078193665,-0.2417420893907547,1.219856858253479,0.026229118928313255,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,120,factorial_train_umi_4prb,4,3.3716158851523446,0.4374653995037079,0.3610548973083496,-0.39843517541885376,1.9266449213027954,0.03267122060060501,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,160,factorial_train_umi_4prb,4,5.16215451353646,0.4005584418773651,0.3247513771057129,-0.4834294319152832,1.9995707273483276,0.0381210558116436,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,200,factorial_train_umi_4prb,4,6.952693141920575,0.39736342430114746,0.38516172766685486,-0.35071516036987305,0.5947491526603699,0.03368586301803589,0.5351826972987114,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,240,factorial_train_umi_4prb,4,8.74323177030469,0.34430795907974243,0.24669615924358368,-0.7087173461914062,2.6609537601470947,0.05766947194933891,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,280,factorial_train_umi_4prb,4,10.533770398688803,0.2806851863861084,0.23886935412883759,-0.7126129865646362,1.5489299297332764,0.04877280443906784,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,320,factorial_train_umi_4prb,4,12.32430902707292,0.2679648697376251,0.23950619995594025,-0.7935688495635986,1.3627420663833618,0.047847870737314224,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,360,factorial_train_umi_4prb,4,-1.8851523445429663,0.4809984862804413,0.45530787110328674,-0.47116366028785706,0.9849754571914673,0.0347619503736496,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,400,factorial_train_umi_4prb,4,-0.09461371615885161,0.40241459012031555,0.37601906061172485,-0.6338137984275818,1.161724328994751,0.04348496347665787,0.4530977325225656,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,440,factorial_train_umi_4prb,4,1.6959249122252635,0.3534451127052307,0.33427783846855164,-0.765095591545105,1.148440957069397,0.04383663833141327,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,480,factorial_train_umi_4prb,4,3.4864635406093782,0.2878742218017578,0.285743772983551,-0.8460714817047119,0.888680636882782,0.04285797104239464,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,520,factorial_train_umi_4prb,4,5.277002168993493,0.22851017117500305,0.24112150073051453,-0.9293975830078125,0.6771708726882935,0.039170462638139725,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,560,factorial_train_umi_4prb,4,7.0675407973776085,0.23786689341068268,0.16397161781787872,-1.3036670684814453,2.7815725803375244,0.0788770467042923,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,600,factorial_train_umi_4prb,4,8.858079425761723,0.15541599690914154,0.14192771911621094,-1.3351925611495972,1.604958176612854,0.056879922747612,0.3892603814548577,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,640,factorial_train_umi_4prb,4,10.648618054145837,0.11274854838848114,0.144103541970253,-1.2813217639923096,0.6542220115661621,0.04183998331427574,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,680,factorial_train_umi_4prb,4,12.439156682529953,0.07827477902173996,0.10389113426208496,-1.4678090810775757,0.9554819464683533,0.04810883849859238,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,720,factorial_train_umi_4prb,4,-1.7703046890859326,0.3985210359096527,0.4077204167842865,-0.7650657296180725,0.5810776948928833,0.043088532984256744,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,760,factorial_train_umi_4prb,4,0.02023393929818207,0.35460883378982544,0.3753671944141388,-0.9232562184333801,0.5080888271331787,0.03705229237675667,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,800,factorial_train_umi_4prb,4,1.8107725676822968,0.29728564620018005,0.3323554992675781,-1.0011922121047974,0.2997954189777374,0.031908079981803894,0.34390202881785437,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,840,factorial_train_umi_4prb,4,3.601311196066412,0.20598089694976807,0.23752816021442413,-1.300994873046875,0.6700498461723328,0.04467342048883438,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,880,factorial_train_umi_4prb,4,5.391849824450527,0.1875971108675003,0.23977252840995789,-1.2185522317886353,0.17504386603832245,0.023128366097807884,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,920,factorial_train_umi_4prb,4,7.182388452834642,0.13916811347007751,0.19022543728351593,-1.5083520412445068,0.487205445766449,0.0309460312128067,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,960,factorial_train_umi_4prb,4,8.972927081218756,0.058350540697574615,0.06699837744235992,-1.8557218313217163,1.6827651262283325,0.0635189563035965,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1000,factorial_train_umi_4prb,4,10.76346570960287,0.0672161802649498,0.0771663710474968,-1.9638382196426392,1.7648344039916992,0.06413441896438599,0.32501445906633547,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1040,factorial_train_umi_4prb,4,12.554004337986987,0.05925761163234711,0.08076179027557373,-2.0297579765319824,1.5996743440628052,0.05728473514318466,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1080,factorial_train_umi_4prb,4,-1.6554570336288992,0.39773106575012207,0.42552053928375244,-0.7738905549049377,0.21810103952884674,0.02409529685974121,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1120,factorial_train_umi_4prb,4,0.13508159475521575,0.3042164444923401,0.33662813901901245,-1.0890227556228638,0.44078871607780457,0.042676761746406555,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1160,factorial_train_umi_4prb,4,1.9256202231393305,0.21589724719524384,0.24415217339992523,-1.3732109069824219,0.8081122636795044,0.06294556707143784,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1200,factorial_train_umi_4prb,4,3.7161588515234456,0.16321569681167603,0.20687974989414215,-1.4937971830368042,0.6205160617828369,0.04928111284971237,0.31705450709590904,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1240,factorial_train_umi_4prb,4,5.50669747990756,0.10715444386005402,0.12696194648742676,-1.7877755165100098,1.3916255235671997,0.07563812285661697,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1280,factorial_train_umi_4prb,4,7.297236108291676,0.062415797263383865,0.11901511251926422,-1.795358657836914,0.6633723378181458,0.04510920122265816,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1320,factorial_train_umi_4prb,4,9.08777473667579,0.10080061107873917,0.1773013323545456,-1.6998308897018433,0.1698164939880371,0.01484576053917408,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1360,factorial_train_umi_4prb,4,10.878313365059904,-0.0017490033060312271,0.07707219570875168,-1.8923064470291138,0.31588250398635864,0.022471627220511436,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1400,factorial_train_umi_4prb,4,12.66885199344402,0.006680391728878021,0.044346630573272705,-2.2378408908843994,1.4845160245895386,0.05493047833442688,0.3124909372626403,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1440,factorial_train_umi_4prb,4,-1.5406093781718655,0.3599834740161896,0.38963302969932556,-0.9470585584640503,0.354067862033844,0.03963317722082138,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1480,factorial_train_umi_4prb,4,0.24992925021224943,0.28411591053009033,0.3192213475704193,-1.2233091592788696,0.5212000608444214,0.050731196999549866,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1520,factorial_train_umi_4prb,4,2.040467878596364,0.2498376965522766,0.28621339797973633,-1.4885021448135376,0.7609878182411194,0.059234846383333206,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1560,factorial_train_umi_4prb,4,3.8310065069804793,0.17378687858581543,0.23332571983337402,-1.516848087310791,0.32607126235961914,0.032704807817935944,nan,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
alloc_multiscale_r64,1599,factorial_train_umi_8prb,8,-1.0965147104558688,0.3584977090358734,0.4044288098812103,-0.9186224341392517,7.077117629705754e-07,0.008387383073568344,0.3096310349150304,10493006350a7710aae00d9980a7b4126a26d9b2290a0efa4f1eca185c6a21b4
