candidate,step,case,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
case_specific_r16_warm_lf2_lt1,720,joint_umi_type1_2user_2layer,-1.8277285168144495,0.3799186944961548,0.42452529072761536,-0.903356671333313,0.0280613973736763,0.031778786331415176,nan,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,760,joint_umi_type1_2user_2layer,-0.48482454552636334,0.3761485517024994,0.42926692962646484,-1.0993046760559082,0.09234186261892319,0.03164699673652649,nan,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,800,joint_umi_type1_2user_2layer,0.8580794257617228,0.36378055810928345,0.3954233229160309,-0.6540406346321106,0.052963536232709885,0.02633119747042656,0.5202913205896138,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,840,joint_umi_type1_2user_2layer,2.200983397049809,0.3953712284564972,0.4209677278995514,-0.5603172183036804,0.12096750736236572,0.02113690972328186,nan,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,880,joint_umi_type1_2user_2layer,3.543887368337895,0.25538429617881775,0.32092052698135376,-1.3878095149993896,0.19271180033683777,0.052121248096227646,nan,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,920,joint_umi_type1_2user_2layer,4.886791339625981,0.33000439405441284,0.3772706985473633,-0.95186847448349,0.01635555922985077,0.024501090869307518,nan,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,960,joint_umi_type1_2user_2layer,6.229695310914067,0.17659640312194824,0.24713441729545593,-1.4810725450515747,0.1757805198431015,0.06695488840341568,nan,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,1000,joint_umi_type1_2user_2layer,7.5725992822021535,0.46496912837028503,0.4458405673503876,0.10806974768638611,0.6862531304359436,0.09240013360977173,0.5161693756070539,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,1040,joint_umi_type1_2user_2layer,8.91550325349024,0.4340905547142029,0.46045008301734924,-0.614447832107544,0.2181423157453537,0.07942064106464386,nan,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,1080,joint_umi_type1_2user_2layer,-1.7415927752216742,0.3782585561275482,0.43083128333091736,-1.11015784740448,0.14675800502300262,0.02874896302819252,nan,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,1120,joint_umi_type1_2user_2layer,-0.3986888039335881,0.37583279609680176,0.42491796612739563,-0.9875926971435547,0.014723261818289757,0.023784244433045387,nan,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,1160,joint_umi_type1_2user_2layer,0.9442151673544981,0.362280935049057,0.4180602431297302,-1.1326242685317993,0.042594850063323975,0.024753117933869362,nan,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
case_specific_r16_warm_lf2_lt1,1199,joint_cdl_a_single_user_2layer,9.438629684110946,0.2376539707183838,0.34283965826034546,-2.618241548538208,1.2863198518753052,0.04623069241642952,0.5129216172928136,ab5a3ab8a2d02a3cb2254b31d857e31680c5b2be61c4924f07c2c9ea2ab93af4
