candidate,step,case,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
global_r24_cold_lf1_lt0p5,760,joint_umi_type1_2user_2layer,-0.48482454552636334,0.3551095426082611,0.41190385818481445,-1.2644734382629395,0.3214670717716217,0.03087986633181572,nan,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,800,joint_umi_type1_2user_2layer,0.8580794257617228,0.2806612253189087,0.34077322483062744,-1.23943293094635,0.09298139810562134,0.04105012118816376,0.45978672867528403,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,840,joint_umi_type1_2user_2layer,2.200983397049809,0.35829129815101624,0.4035618007183075,-0.918198823928833,0.03197155147790909,0.04292973130941391,nan,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,880,joint_umi_type1_2user_2layer,3.543887368337895,0.21636128425598145,0.2933160662651062,-1.6923245191574097,0.38307204842567444,0.0360165610909462,nan,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,920,joint_umi_type1_2user_2layer,4.886791339625981,0.2829364538192749,0.3425731062889099,-1.2012211084365845,0.02122013084590435,0.0499543733894825,nan,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,960,joint_umi_type1_2user_2layer,6.229695310914067,0.1192990392446518,0.20716969668865204,-1.8961480855941772,0.3468376398086548,0.040067825466394424,nan,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,1000,joint_umi_type1_2user_2layer,7.5725992822021535,0.19200192391872406,0.2547658681869507,-1.2780414819717407,0.05690708011388779,0.0547240786254406,0.44848946975315834,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,1040,joint_umi_type1_2user_2layer,8.91550325349024,0.20606976747512817,0.29667994379997253,-1.836708903312683,0.06126320734620094,0.05251718685030937,nan,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,1080,joint_umi_type1_2user_2layer,-1.7415927752216742,0.37241584062576294,0.429293155670166,-1.2126051187515259,0.18764713406562805,0.02105160988867283,nan,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,1120,joint_umi_type1_2user_2layer,-0.3986888039335881,0.34068563580513,0.4045906066894531,-1.3432965278625488,0.16299274563789368,0.018117990344762802,nan,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,1160,joint_umi_type1_2user_2layer,0.9442151673544981,0.2851354777812958,0.35832759737968445,-1.6229252815246582,0.39770790934562683,0.025631152093410492,nan,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
global_r24_cold_lf1_lt0p5,1199,joint_cdl_a_single_user_2layer,9.438629684110946,0.2587050199508667,0.3527810573577881,-2.418215036392212,1.341736078262329,0.03732045367360115,0.4408131243651845,5a150f2a8d49fcf251f371c32f43aeddf2020da931bd46b7bdbdd76eddea9e11
