candidate,step,case,num_prb,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
physical_multiscale_r64,0,factorial_train_umi_4prb,4,-2.0,0.5245219469070435,0.4916876256465912,0.014298166148364544,0.6423883438110352,0.023322859779000282,0.548727404003013,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
physical_multiscale_r64,40,factorial_train_umi_4prb,4,-0.20946137161588507,0.48982226848602295,0.4429203271865845,-0.15599779784679413,1.0940369367599487,0.022199217230081558,nan,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
physical_multiscale_r64,80,factorial_train_umi_4prb,4,1.5810772567682299,0.4583107531070709,0.4099690020084381,-0.25092020630836487,1.2177551984786987,0.02641739696264267,nan,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
physical_multiscale_r64,120,factorial_train_umi_4prb,4,3.3716158851523446,0.4348137378692627,0.3578375577926636,-0.4140549898147583,1.9535788297653198,0.033592339605093,nan,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
physical_multiscale_r64,160,factorial_train_umi_4prb,4,5.16215451353646,0.3959484100341797,0.3211190402507782,-0.501456081867218,1.998043417930603,0.039335187524557114,nan,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
physical_multiscale_r64,200,factorial_train_umi_4prb,4,6.952693141920575,0.39597055315971375,0.3867419958114624,-0.35141271352767944,0.5359840989112854,0.033130187541246414,0.4502605764929556,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
physical_multiscale_r64,240,factorial_train_umi_4prb,4,8.74323177030469,0.33644402027130127,0.24237214028835297,-0.727772057056427,2.6092092990875244,0.06008008122444153,nan,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
physical_multiscale_r64,280,factorial_train_umi_4prb,4,10.533770398688803,0.2727031707763672,0.23670335114002228,-0.7251890301704407,1.4451855421066284,0.04786808043718338,nan,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
physical_multiscale_r64,320,factorial_train_umi_4prb,4,12.32430902707292,0.2603346109390259,0.2481105625629425,-0.7700008153915405,1.0144819021224976,0.040772441774606705,nan,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
physical_multiscale_r64,360,factorial_train_umi_4prb,4,-1.8851523445429663,0.4756830632686615,0.45584192872047424,-0.49089595675468445,0.8877189755439758,0.03208974376320839,nan,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
physical_multiscale_r64,400,factorial_train_umi_4prb,4,-0.09461371615885161,0.3943893015384674,0.37502437829971313,-0.6511531472206116,1.0384520292282104,0.04126477614045143,0.373058068861414,33d8d4aa6295a68b2b633dd64693e651df1ebb93bb335584e2d393bbd3a6fabd
