candidate,step,case,num_prb,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
alloc_context_multiscale_r64,1200,factorial_train_umi_4prb,4,3.7161588515234456,0.09941363334655762,0.19092927873134613,-1.9281975030899048,0.09788475930690765,0.03401670232415199,0.28809666979423076,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
alloc_context_multiscale_r64,1240,factorial_train_umi_4prb,4,5.50669747990756,0.014737490564584732,0.09599196910858154,-2.3849987983703613,0.7599092125892639,0.34383711218833923,nan,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
alloc_context_multiscale_r64,1280,factorial_train_umi_4prb,4,7.297236108291676,-0.0075860111974179745,0.0982246845960617,-2.2182090282440186,0.10199514031410217,0.08056098222732544,nan,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
alloc_context_multiscale_r64,1320,factorial_train_umi_4prb,4,9.08777473667579,0.08297401666641235,0.17883844673633575,-1.9251068830490112,0.007818415760993958,0.19301365315914154,nan,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
alloc_context_multiscale_r64,1360,factorial_train_umi_4prb,4,10.878313365059904,-0.03967372700572014,0.06943675130605698,-2.191884994506836,0.009675419889390469,0.06476140767335892,nan,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
alloc_context_multiscale_r64,1400,factorial_train_umi_4prb,4,12.66885199344402,-0.054238561540842056,0.03503438085317612,-2.653467893600464,0.868009090423584,0.4018259644508362,0.2855545321555556,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
alloc_context_multiscale_r64,1440,factorial_train_umi_4prb,4,-1.5406093781718655,0.3085894286632538,0.37608760595321655,-1.351155161857605,0.0011916669318452477,0.06409384310245514,nan,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
alloc_context_multiscale_r64,1480,factorial_train_umi_4prb,4,0.24992925021224943,0.21984371542930603,0.30363836884498596,-1.700059175491333,0.024166222661733627,0.03143550083041191,nan,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
alloc_context_multiscale_r64,1520,factorial_train_umi_4prb,4,2.040467878596364,0.17318178713321686,0.26563748717308044,-2.0920872688293457,0.24297328293323517,0.12287342548370361,nan,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
alloc_context_multiscale_r64,1560,factorial_train_umi_4prb,4,3.8310065069804793,0.11971447616815567,0.21351496875286102,-1.8862135410308838,0.010203753598034382,0.007229842245578766,nan,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
alloc_context_multiscale_r64,1599,factorial_train_umi_8prb,8,-1.0965147104558688,0.34166592359542847,0.3950461447238922,-1.0676056146621704,1.3407889127847739e-06,0.03409173712134361,0.28555708527056756,070e9f158ed2727510bf2420caf134a61cfb1f716149a8d6afaddb2f4a9826b3
