candidate,step,case,num_prb,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
physical_single_r24,0,factorial_train_umi_4prb,4,-2.0,0.5482577681541443,0.5339887738227844,0.17261071503162384,0.1127697229385376,0.09606858342885971,1.2769649243471133,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,40,factorial_train_umi_4prb,4,-0.20946137161588507,0.505612850189209,0.4919147491455078,0.023764343932271004,0.2501978576183319,0.09200174361467361,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,80,factorial_train_umi_4prb,4,1.5810772567682299,0.4678109884262085,0.4513307213783264,-0.10564731061458588,0.43525296449661255,0.07692857831716537,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,120,factorial_train_umi_4prb,4,3.3716158851523446,0.44130831956863403,0.42435121536254883,-0.17640741169452667,0.5155498385429382,0.08096324652433395,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,160,factorial_train_umi_4prb,4,5.16215451353646,0.405867338180542,0.38499918580055237,-0.27109360694885254,0.6884568929672241,0.07346455007791519,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,200,factorial_train_umi_4prb,4,6.952693141920575,0.45625942945480347,0.45181527733802795,-0.11753669381141663,0.20641981065273285,0.10206995159387589,0.8579586989989253,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,240,factorial_train_umi_4prb,4,8.74323177030469,0.346610963344574,0.31688228249549866,-0.4341415464878082,1.0287152528762817,0.07195378094911575,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,280,factorial_train_umi_4prb,4,10.533770398688803,0.3358721435070038,0.32821670174598694,-0.35515570640563965,0.5082644820213318,0.09711086750030518,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,320,factorial_train_umi_4prb,4,12.32430902707292,0.32559266686439514,0.3165194094181061,-0.4429100751876831,0.6243755221366882,0.08439202606678009,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,360,factorial_train_umi_4prb,4,-1.8851523445429663,0.5096237063407898,0.4880581498146057,-0.18803565204143524,0.6193463802337646,0.03709383308887482,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,400,factorial_train_umi_4prb,4,-0.09461371615885161,0.44430118799209595,0.4233619272708893,-0.30035290122032166,0.7191381454467773,0.048556696623563766,0.6645892682947676,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,440,factorial_train_umi_4prb,4,1.6959249122252635,0.40634405612945557,0.37407994270324707,-0.4661874771118164,1.1114697456359863,0.05176413804292679,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,480,factorial_train_umi_4prb,4,3.4864635406093782,0.3588176965713501,0.33908653259277344,-0.5128655433654785,0.9074892401695251,0.060472555458545685,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
physical_single_r24,520,factorial_train_umi_4prb,4,5.277002168993493,0.3172677457332611,0.31294023990631104,-0.5290077924728394,0.6155580878257751,0.06693769991397858,nan,6c4edadffdac2af821315c5aada55bef72cfdaeb5554aac496f243ee160bc661
