step,case,num_prb,scenario,ebno_db,training_seed,learning_rate,proposed_loss,single_loss,proposed_bit_nll,single_bit_nll,proposed_channel_nmse,single_channel_nmse,proposed_gradient_norm,single_gradient_norm,proposed_validation_score,single_validation_score,proposed_best_score,single_best_score,contract_signature
1650,gate2_train_umi_t1_4prb,4,umi,12.694838523864746,2056093351,0.0016528451474179277,0.32747170329093933,0.5157140493392944,0.2550194263458252,0.3039134740829468,0.3297393023967743,0.3624771237373352,0.017579229548573494,0.05951593071222305,nan,nan,0.5709223526790054,0.6099475695793968,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1675,gate2_train_umi_t1_8prb,8,umi,1.6553287506103516,2056093376,0.0016429333278469565,0.5044353008270264,0.6625908017158508,0.4000229239463806,0.43370458483695984,0.3587951362133026,0.3972315788269043,0.019955357536673546,0.03502160683274269,nan,nan,0.5709223526790054,0.6099475695793968,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1700,gate2_train_umi_t1_12prb,12,umi,9.136651039123535,2056093401,0.0016329130222501296,0.36061155796051025,0.4884285032749176,0.26979729533195496,0.2814023196697235,0.33045318722724915,0.33625805377960205,0.02254282496869564,0.02359098754823208,nan,nan,0.5709223526790054,0.6099475695793968,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1725,gate2_train_umi_t2_12prb,12,umi,-0.8334035873413086,2056093426,0.0016227859481276702,0.6150935292243958,0.744282603263855,0.45775970816612244,0.4848538637161255,0.3857487738132477,0.425906777381897,0.025856435298919678,0.03669405356049538,nan,nan,0.5709223526790054,0.6099475695793968,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1750,gate2_train_uma_t1_12prb,12,uma,13.850820541381836,2056093451,0.0016125538412801394,0.36154717206954956,0.4855394959449768,0.27477148175239563,0.2816183269023895,0.335180401802063,0.33899134397506714,0.011992786079645157,0.022015327587723732,0.5705811606877187,0.605206167402813,0.5705811606877187,0.605206167402813,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1775,gate2_train_cdl_a_2layer_12prb,12,cdl-a,12.10042953491211,2056093476,0.0016022184555109136,0.5567537546157837,0.676132321357727,0.4930148720741272,0.48537397384643555,0.3246585726737976,0.32362619042396545,0.016377093270421028,0.025355493649840355,nan,nan,0.5705811606877187,0.605206167402813,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1800,gate2_train_umi_t1_4prb,4,umi,4.430851936340332,2056093501,0.0015917815623255824,0.42534932494163513,0.6127502918243408,0.35016313195228577,0.3971158266067505,0.3534548580646515,0.4010521471500397,0.02606440708041191,0.052824780344963074,nan,nan,0.5705811606877187,0.605206167402813,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1825,gate2_train_umi_t1_8prb,8,umi,8.030248641967773,2056093526,0.0015812449506283069,0.38046330213546753,0.5220685601234436,0.2940724790096283,0.31867125630378723,0.33308911323547363,0.3516053855419159,0.015548620373010635,0.027552956715226173,nan,nan,0.5705811606877187,0.605206167402813,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1850,gate2_train_umi_t1_12prb,12,umi,5.865805625915527,2056093551,0.001570610426415199,0.4271830916404724,0.5548869967460632,0.32719725370407104,0.3405565321445465,0.338553249835968,0.34933704137802124,0.010556871071457863,0.021649561822414398,nan,nan,0.5705811606877187,0.605206167402813,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1875,gate2_train_umi_t2_12prb,12,umi,11.95497989654541,2056093576,0.0015598798124647692,0.3626500368118286,0.49904221296310425,0.2562386691570282,0.27707841992378235,0.329313725233078,0.34061625599861145,0.01660209894180298,0.03157428652048111,nan,nan,0.5705811606877187,0.605206167402813,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1900,gate2_train_uma_t1_12prb,12,uma,4.481717109680176,2056093601,0.0015490549480254995,0.4587476849555969,0.5895453095436096,0.35804957151412964,0.36994802951812744,0.3489450514316559,0.3621293902397156,0.012696935795247555,0.0221528522670269,nan,nan,0.5705811606877187,0.605206167402813,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1925,gate2_train_cdl_a_2layer_12prb,12,cdl-a,8.165670394897461,2056093626,0.0015381376885005922,0.6236803531646729,0.7431080341339111,0.554607093334198,0.5481093525886536,0.3268897533416748,0.3285679817199707,0.02260383404791355,0.0302552729845047,nan,nan,0.5705811606877187,0.605206167402813,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1950,gate2_train_umi_t1_4prb,4,umi,13.33340072631836,2056093651,0.0015271299051299514,0.31302401423454285,0.4996313154697418,0.2607558071613312,0.2995518743991852,0.32548433542251587,0.34942319989204407,0.028531789779663086,0.05180731788277626,nan,nan,0.5705811606877187,0.605206167402813,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
1975,gate2_train_umi_t1_8prb,8,umi,6.001106262207031,2056093676,0.0015160334846694458,0.3799874782562256,0.5251568555831909,0.2936033308506012,0.3202713131904602,0.3354821801185608,0.3577336072921753,0.0142423827201128,0.02914925292134285,nan,nan,0.5705811606877187,0.605206167402813,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2000,gate2_train_umi_t1_12prb,12,umi,2.0612144470214844,2056093701,0.0015048503290675174,0.5187600255012512,0.6495126485824585,0.40606021881103516,0.42165666818618774,0.3629806637763977,0.38192102313041687,0.012793652713298798,0.02368900366127491,0.5697653922387066,0.6014546342090767,0.5697653922387066,0.6014546342090767,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2025,gate2_train_umi_t2_12prb,12,umi,-1.4878616333007812,2056093726,0.0014935823551391844,0.6354938745498657,0.7688531279563904,0.49330583214759827,0.5146458148956299,0.39200735092163086,0.43086346983909607,0.025631442666053772,0.03278510272502899,nan,nan,0.5697653922387066,0.6014546342090767,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2050,gate2_train_uma_t1_12prb,12,uma,-1.916910171508789,2056093751,0.0014822314942374924,0.6488178372383118,0.7724354863166809,0.5082190036773682,0.5249031782150269,0.4036639630794525,0.44011053442955017,0.02782590501010418,0.030782006680965424,nan,nan,0.5697653922387066,0.6014546342090767,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2075,gate2_train_cdl_a_2layer_12prb,12,cdl-a,9.301045417785645,2056093776,0.0014707996919224803,0.5777435302734375,0.7006914615631104,0.5171197056770325,0.5118789076805115,0.3264201581478119,0.3266168236732483,0.016543276607990265,0.022955482825636864,nan,nan,0.5697653922387066,0.6014546342090767,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2100,gate2_train_umi_t1_4prb,4,umi,12.161240577697754,2056093801,0.0014592889076277035,0.33130016922950745,0.4979115128517151,0.2616828978061676,0.30050885677337646,0.3320560157299042,0.35600367188453674,0.017306804656982422,0.04548729583621025,nan,nan,0.5697653922387066,0.6014546342090767,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2125,gate2_train_umi_t1_8prb,8,umi,13.962271690368652,2056093826,0.0014477011143243864,0.34640219807624817,0.4718906581401825,0.2653038501739502,0.28483375906944275,0.3251270055770874,0.33950918912887573,0.015435048379004002,0.027761906385421753,nan,nan,0.5697653922387066,0.6014546342090767,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2150,gate2_train_umi_t1_12prb,12,umi,10.454360961914062,2056093851,0.0014360382981832497,0.35625696182250977,0.4792913794517517,0.2755710482597351,0.2847471833229065,0.3289118707180023,0.3318766951560974,0.010700029321014881,0.024814169853925705,nan,nan,0.5697653922387066,0.6014546342090767,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2175,gate2_train_umi_t2_12prb,12,umi,0.9288711547851562,2056093876,0.0014243024582340773,0.5391630530357361,0.6907607316970825,0.4289640784263611,0.4519847333431244,0.3622412085533142,0.3922172486782074,0.01559239812195301,0.02619330771267414,nan,nan,0.5697653922387066,0.6014546342090767,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2200,gate2_train_uma_t1_12prb,12,uma,11.693793296813965,2056093901,0.0014124956060230778,0.36310166120529175,0.4774993062019348,0.2789176404476166,0.2839207649230957,0.3359421491622925,0.33755186200141907,0.0161355659365654,0.020724892616271973,nan,nan,0.5697653922387066,0.6014546342090767,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2225,gate2_train_cdl_a_2layer_12prb,12,cdl-a,1.5214033126831055,2056093926,0.0014006197652681024,0.6663558483123779,0.7911423444747925,0.5834805965423584,0.5829309821128845,0.3404631018638611,0.35185378789901733,0.017881453037261963,0.025745706632733345,nan,nan,0.5697653922387066,0.6014546342090767,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2250,gate2_train_umi_t1_4prb,4,umi,7.78236198425293,2056093951,0.0013886769715117763,0.3412412405014038,0.5211572647094727,0.28688549995422363,0.32666611671447754,0.33703213930130005,0.3658622205257416,0.026334678754210472,0.04627535492181778,0.5698025766029997,0.5981988981044023,0.5697653922387066,0.5981988981044023,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2275,gate2_train_umi_t1_8prb,8,umi,-0.28685951232910156,2056093976,0.0013766692717726,0.5337604880332947,0.6872926354408264,0.43583327531814575,0.4653271734714508,0.37540265917778015,0.4133116602897644,0.015235112980008125,0.03059382550418377,nan,nan,0.5697653922387066,0.5981988981044023,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2300,gate2_train_umi_t1_12prb,12,umi,5.161537170410156,2056094001,0.001364598724194089,0.46885621547698975,0.5767015218734741,0.3608362078666687,0.3708893656730652,0.3420059382915497,0.34995582699775696,0.010707885958254337,0.021438978612422943,nan,nan,0.5697653922387066,0.5981988981044023,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2325,gate2_train_umi_t2_12prb,12,umi,5.9411725997924805,2056094026,0.001352467397692003,0.41146719455718994,0.5576964020729065,0.3140716254711151,0.33621594309806824,0.33757203817367554,0.354624480009079,0.010308653116226196,0.027282534167170525,nan,nan,0.5697653922387066,0.5981988981044023,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2350,gate2_train_uma_t1_12prb,12,uma,2.685845375061035,2056094051,0.001340277371599729,0.5352758765220642,0.6447330713272095,0.41690218448638916,0.42741817235946655,0.3623124063014984,0.3756037950515747,0.015230026096105576,0.022483140230178833,nan,nan,0.5697653922387066,0.5981988981044023,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2375,gate2_train_cdl_a_2layer_12prb,12,cdl-a,1.3214454650878906,2056094076,0.0013280307353118813,0.6778379082679749,0.8026957511901855,0.5984534621238708,0.5975207686424255,0.3411896228790283,0.3527302145957947,0.01849319413304329,0.025300584733486176,nan,nan,0.5697653922387066,0.5981988981044023,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2400,gate2_train_umi_t1_4prb,4,umi,10.56398868560791,2056094101,0.0013157295879261718,0.3298136293888092,0.4918345510959625,0.2701447606086731,0.30450841784477234,0.33216142654418945,0.35458794236183167,0.014512889087200165,0.04516874626278877,nan,nan,0.5697653922387066,0.5981988981044023,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2425,gate2_train_umi_t1_8prb,8,umi,10.851953506469727,2056094126,0.0013033760378836244,0.3055263161659241,0.45356953144073486,0.25370144844055176,0.27366921305656433,0.3254038095474243,0.3379412293434143,0.027557730674743652,0.03142701834440231,nan,nan,0.5697653922387066,0.5981988981044023,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2450,gate2_train_umi_t1_12prb,12,umi,7.959784507751465,2056094151,0.0012909722026071809,0.38892862200737,0.5061309337615967,0.30470186471939087,0.3119010031223297,0.334994912147522,0.3391544222831726,0.013224435038864613,0.02410103566944599,nan,nan,0.5697653922387066,0.5981988981044023,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2475,gate2_train_umi_t2_12prb,12,umi,4.086461067199707,2056094176,0.0012785202081387727,0.4568036198616028,0.6000722646713257,0.3588651120662689,0.3789931833744049,0.3436303734779358,0.36281102895736694,0.010844492353498936,0.02671426720917225,nan,nan,0.5697653922387066,0.5981988981044023,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2500,gate2_train_uma_t1_12prb,12,uma,8.912627220153809,2056094201,0.0012660221887749114,0.4296932816505432,0.5324500799179077,0.324800044298172,0.33058252930641174,0.34857624769210815,0.35332176089286804,0.02770470827817917,0.021214298903942108,0.5692538561430418,0.5951606935259839,0.5692538561430418,0.5951606935259839,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2525,gate2_train_cdl_a_2layer_12prb,12,cdl-a,6.424149513244629,2056094226,0.0012534802867008666,0.6136736869812012,0.7395262122154236,0.5575093626976013,0.5540798902511597,0.3291054964065552,0.33178818225860596,0.01951909065246582,0.02457326278090477,nan,nan,0.5692538561430418,0.5951606935259839,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2550,gate2_train_umi_t1_4prb,4,umi,8.147039413452148,2056094251,0.001240896651623493,0.35111308097839355,0.5249736309051514,0.3022691607475281,0.337218314409256,0.3352019786834717,0.3598860204219818,0.020797546952962875,0.04311409220099449,nan,nan,0.5692538561430418,0.5951606935259839,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2575,gate2_train_umi_t1_8prb,8,umi,7.731061935424805,2056094276,0.0012282734404027624,0.33626413345336914,0.48694103956222534,0.2805560529232025,0.3022459149360657,0.32957252860069275,0.34531161189079285,0.021415559574961662,0.031353771686553955,nan,nan,0.5692538561430418,0.5951606935259839,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2600,gate2_train_umi_t1_12prb,12,umi,1.5241870880126953,2056094301,0.001215612816682078,0.5276308059692383,0.6356933116912842,0.40566423535346985,0.4188639223575592,0.36740121245384216,0.38236817717552185,0.02001924254000187,0.022317981347441673,nan,nan,0.5692538561430418,0.5951606935259839,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2625,gate2_train_umi_t2_12prb,12,umi,6.275515556335449,2056094326,0.0012029169505174174,0.40772274136543274,0.5329034924507141,0.30418235063552856,0.3191690742969513,0.3399057686328888,0.350519061088562,0.014835070818662643,0.027601927518844604,nan,nan,0.5692538561430418,0.5951606935259839,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2650,gate2_train_uma_t1_12prb,12,uma,-1.4415760040283203,2056094351,0.0011901880180053854,0.6158613562583923,0.7426305413246155,0.5009486079216003,0.5125349760055542,0.39427250623703003,0.42097800970077515,0.022831009700894356,0.023654375225305557,nan,nan,0.5692538561430418,0.5951606935259839,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2675,gate2_train_cdl_a_2layer_12prb,12,cdl-a,9.478219985961914,2056094376,0.0011774282009102226,0.5630202293395996,0.6836121678352356,0.5200732350349426,0.5088674426078796,0.32641106843948364,0.3254862129688263,0.015451387502253056,0.01891692541539669,nan,nan,0.5692538561430418,0.5951606935259839,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2700,gate2_train_umi_t1_4prb,4,umi,2.533693313598633,2056094401,0.0011646396862898482,0.4709583818912506,0.6212871074676514,0.392215371131897,0.42376652359962463,0.37108033895492554,0.4042254686355591,0.015805762261152267,0.04250655695796013,nan,nan,0.5692538561430418,0.5951606935259839,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2725,gate2_train_umi_t1_8prb,8,umi,6.304537773132324,2056094426,0.001151824666120995,0.34738174080848694,0.4950132668018341,0.2898421883583069,0.31143441796302795,0.3337642550468445,0.3502472937107086,0.02844814769923687,0.032337259501218796,nan,nan,0.5692538561430418,0.5951606935259839,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2750,gate2_train_umi_t1_12prb,12,umi,6.040593147277832,2056094451,0.0011389853369234986,0.3866272270679474,0.504035472869873,0.3022841513156891,0.3117113411426544,0.337775319814682,0.34322860836982727,0.012555097229778767,0.026095671579241753,0.5701758138697771,0.5922872723881676,0.5692538561430418,0.5922872723881676,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2775,gate2_train_umi_t2_12prb,12,umi,3.826150894165039,2056094476,0.001126123899383811,0.4402831792831421,0.5786309838294983,0.34650370478630066,0.3643568158149719,0.3439197540283203,0.3595971465110779,0.008958648890256882,0.02848949283361435,nan,nan,0.5692538561430418,0.5922872723881676,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2800,gate2_train_uma_t1_12prb,12,uma,-1.8160820007324219,2056094501,0.0011132425579777967,0.6457571387290955,0.7464087009429932,0.5102165341377258,0.5146533250808716,0.409365713596344,0.4265691041946411,0.04417659714818001,0.024423042312264442,nan,nan,0.5692538561430418,0.5922872723881676,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2825,gate2_train_cdl_a_2layer_12prb,12,cdl-a,10.172294616699219,2056094526,0.0011003435205928832,0.5594135522842407,0.6797879338264465,0.522134006023407,0.5096912980079651,0.3256717920303345,0.32419341802597046,0.014371823519468307,0.01824764721095562,nan,nan,0.5692538561430418,0.5922872723881676,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2850,gate2_train_umi_t1_4prb,4,umi,2.88751220703125,2056094551,0.0010874289981496238,0.43220236897468567,0.5908569693565369,0.36704859137535095,0.3972509205341339,0.3675692081451416,0.3960093557834625,0.019474012777209282,0.04090792313218117,nan,nan,0.5692538561430418,0.5922872723881676,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2875,gate2_train_umi_t1_8prb,8,umi,8.211530685424805,2056094576,0.0010745012042227406,0.32643961906433105,0.4800470471382141,0.2846434712409973,0.30458271503448486,0.3280000686645508,0.3420480787754059,0.026782378554344177,0.031673550605773926,nan,nan,0.5692538561430418,0.5922872723881676,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2900,gate2_train_umi_t1_12prb,12,umi,1.0947504043579102,2056094601,0.0010615623546617156,0.5689150094985962,0.6668252944946289,0.4446004331111908,0.45474275946617126,0.3690987229347229,0.3837725520133972,0.02750704437494278,0.02162240445613861,nan,nan,0.5692538561430418,0.5922872723881676,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2925,gate2_train_umi_t2_12prb,12,umi,4.60675048828125,2056094626,0.001048614667210987,0.4422018826007843,0.5802227258682251,0.35502955317497253,0.37111639976501465,0.34079626202583313,0.35392001271247864,0.015159590169787407,0.027802972123026848,nan,nan,0.5692538561430418,0.5922872723881676,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2950,gate2_train_uma_t1_12prb,12,uma,1.5419788360595703,2056094651,0.0010356603611298264,0.5358338356018066,0.6433602571487427,0.4248920977115631,0.4354689419269562,0.363457590341568,0.37868940830230713,0.009953225031495094,0.022411175072193146,nan,nan,0.5692538561430418,0.5922872723881676,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
2975,gate2_train_cdl_a_2layer_12prb,12,cdl-a,11.072174072265625,2056094676,0.0010227016568119499,0.5212785601615906,0.6406777501106262,0.4893931746482849,0.4753081798553467,0.3254373371601105,0.3229408860206604,0.01734454371035099,0.019226236268877983,nan,nan,0.5692538561430418,0.5922872723881676,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3000,gate2_train_umi_t1_4prb,4,umi,7.28287410736084,2056094701,0.0010097407754049415,0.3613416850566864,0.5252732634544373,0.3176088035106659,0.3476015031337738,0.3385772407054901,0.3580598831176758,0.02435418590903282,0.03981294855475426,0.5696016548481005,0.5898119306185174,0.5692538561430418,0.5898119306185174,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3025,gate2_train_umi_t1_8prb,8,umi,11.118086814880371,2056094726,0.0009967799384295421,0.2747429609298706,0.4243512451648712,0.2417677491903305,0.2588881552219391,0.32392555475234985,0.33327412605285645,0.02817094884812832,0.033400293439626694,nan,nan,0.5692538561430418,0.5898119306185174,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3050,gate2_train_umi_t1_12prb,12,umi,8.52761173248291,2056094751,0.0009838213673988767,0.364881694316864,0.4900607466697693,0.30636706948280334,0.3122290074825287,0.3314310312271118,0.3339047431945801,0.01974223181605339,0.02671227604150772,nan,nan,0.5692538561430418,0.5898119306185174,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3075,gate2_train_umi_t2_12prb,12,umi,0.7475032806396484,2056094776,0.0009708672834376837,0.5328181982040405,0.6530114412307739,0.41806209087371826,0.4323956072330475,0.36688268184661865,0.3859543800354004,0.010205584578216076,0.02392468973994255,nan,nan,0.5692538561430418,0.5898119306185174,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3100,gate2_train_uma_t1_12prb,12,uma,6.421430587768555,2056094801,0.0009579199069016078,0.4081881642341614,0.5289179682731628,0.3372703790664673,0.34328287839889526,0.34238776564598083,0.347059965133667,0.010277430526912212,0.022033467888832092,nan,nan,0.5692538561430418,0.5898119306185174,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3125,gate2_train_cdl_a_2layer_12prb,12,cdl-a,0.7304306030273438,2056094826,0.0009449814569966284,0.6873632669448853,0.8112303614616394,0.6227959394454956,0.6189805269241333,0.34290674328804016,0.35207685828208923,0.01598116010427475,0.022235488519072533,nan,nan,0.5692538561430418,0.5898119306185174,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3150,gate2_train_umi_t1_4prb,4,umi,8.278997421264648,2056094851,0.000932054151398683,0.3043377995491028,0.4769507348537445,0.27594733238220215,0.3057800531387329,0.3347925841808319,0.35407066345214844,0.031061382964253426,0.04170955717563629,nan,nan,0.5692538561430418,0.5898119306185174,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3175,gate2_train_umi_t1_8prb,8,umi,8.923315048217773,2056094876,0.000919140205873552,0.30584579706192017,0.4575577676296234,0.27119502425193787,0.28985679149627686,0.32663992047309875,0.3380765914916992,0.028778325766324997,0.03261113166809082,nan,nan,0.5692538561430418,0.5898119306185174,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3200,gate2_train_umi_t1_12prb,12,umi,0.5823459625244141,2056094901,0.0009062418338970732,0.5234720706939697,0.640404462814331,0.42244023084640503,0.4327969551086426,0.3668958842754364,0.38099390268325806,0.009397393092513084,0.02200108766555786,nan,nan,0.5692538561430418,0.5898119306185174,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3225,gate2_train_umi_t2_12prb,12,umi,7.594106674194336,2056094926,0.0008933612462757468,0.37302255630493164,0.5043870806694031,0.29300928115844727,0.3061404228210449,0.3347910940647125,0.34335076808929443,0.01078336127102375,0.02733401209115982,nan,nan,0.5692538561430418,0.5898119306185174,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3250,gate2_train_uma_t1_12prb,12,uma,2.402780532836914,2056094951,0.0008805006507678012,0.5139331221580505,0.6169271469116211,0.4105425775051117,0.41730764508247375,0.3621188700199127,0.37154656648635864,0.016626065596938133,0.02142339013516903,0.5700109453962399,0.5880439890546467,0.5692538561430418,0.5880439890546467,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3275,gate2_train_cdl_a_2layer_12prb,12,cdl-a,8.024765014648438,2056094976,0.0008676622517047747,0.5558728575706482,0.677204430103302,0.5211535096168518,0.511299729347229,0.32739391922950745,0.3261069357395172,0.014689290896058083,0.019045671448111534,nan,nan,0.5692538561430418,0.5880439890546467,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3300,gate2_train_umi_t1_4prb,4,umi,-0.38097286224365234,2056095001,0.0008548482496136915,0.5568562746047974,0.7068451642990112,0.48748528957366943,0.5097903609275818,0.40895670652389526,0.4413999915122986,0.02695181407034397,0.05085541680455208,nan,nan,0.5692538561430418,0.5880439890546467,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3325,gate2_train_umi_t1_8prb,8,umi,12.40344524383545,2056095026,0.0008420608408398878,0.29098474979400635,0.4140433669090271,0.24088332056999207,0.2551347017288208,0.3237342834472656,0.33139246702194214,0.012631330639123917,0.03042762167751789,nan,nan,0.5692538561430418,0.5880439890546467,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3350,gate2_train_umi_t1_12prb,12,umi,13.90014362335205,2056095051,0.0008293022171705515,0.3263586759567261,0.42449358105659485,0.2557876408100128,0.25881049036979675,0.3286263942718506,0.32845234870910645,0.009053230285644531,0.026831476017832756,nan,nan,0.5692538561430418,0.5880439890546467,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3375,gate2_train_umi_t2_12prb,12,umi,-0.19233131408691406,2056095076,0.0008165745654590463,0.5713428854942322,0.6876590251922607,0.45774784684181213,0.4681144058704376,0.37908127903938293,0.3941197097301483,0.014866719022393227,0.022540772333741188,nan,nan,0.5692538561430418,0.5880439890546467,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3400,gate2_train_uma_t1_12prb,12,uma,0.38646984100341797,2056095101,0.0008038800672500815,0.5295036435127258,0.6460742950439453,0.4318371117115021,0.4409728944301605,0.3730335831642151,0.38716185092926025,0.016819538548588753,0.02139669470489025,nan,nan,0.5692538561430418,0.5880439890546467,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3425,gate2_train_cdl_a_2layer_12prb,12,cdl-a,7.867151260375977,2056095126,0.0007912208984057904,0.6032528877258301,0.7257416844367981,0.5707699656486511,0.5620032548904419,0.327217161655426,0.32627803087234497,0.019220275804400444,0.023473020642995834,nan,nan,0.5692538561430418,0.5880439890546467,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3450,gate2_train_umi_t1_4prb,4,umi,-1.1385393142700195,2056095151,0.0007785992287327835,0.5815346240997314,0.7039793133735657,0.48318782448768616,0.5028820633888245,0.4299246370792389,0.4574664831161499,0.036512210965156555,0.05827395245432854,nan,nan,0.5692538561430418,0.5880439890546467,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3475,gate2_train_umi_t1_8prb,8,umi,9.695940017700195,2056095176,0.0007660172216102381,0.3260861933231354,0.45556873083114624,0.27821019291877747,0.29380670189857483,0.32583194971084595,0.33533987402915955,0.010595249943435192,0.03006586618721485,nan,nan,0.5692538561430418,0.5880439890546467,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3500,gate2_train_umi_t1_12prb,12,umi,3.51983642578125,2056095201,0.0007534770336190932,0.4572925567626953,0.5583210587501526,0.3634319007396698,0.37097063660621643,0.34615224599838257,0.35419854521751404,0.008126191794872284,0.025156082585453987,0.5700062094261934,0.5865738251141804,0.5692538561430418,0.5865738251141804,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
