candidate,step,case,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
global_r16_warm_lf2_lt1,800,joint_umi_type1_2user_2layer,0.8580794257617228,0.3590100407600403,0.3910927176475525,-0.6947515606880188,0.1327461451292038,0.012412725947797298,0.5246195110866146,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
global_r16_warm_lf2_lt1,840,joint_umi_type1_2user_2layer,2.200983397049809,0.3988623023033142,0.420116126537323,-0.5340552926063538,0.2724463641643524,0.0325758159160614,nan,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
global_r16_warm_lf2_lt1,880,joint_umi_type1_2user_2layer,3.543887368337895,0.23227205872535706,0.3082292973995209,-1.560841679573059,0.10424291342496872,0.03886032849550247,nan,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
global_r16_warm_lf2_lt1,920,joint_umi_type1_2user_2layer,4.886791339625981,0.3343242108821869,0.38087794184684753,-0.9744709730148315,0.10849156230688095,0.03813135623931885,nan,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
global_r16_warm_lf2_lt1,960,joint_umi_type1_2user_2layer,6.229695310914067,0.14607107639312744,0.22732830047607422,-1.657479166984558,0.08083699643611908,0.056625157594680786,nan,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
global_r16_warm_lf2_lt1,1000,joint_umi_type1_2user_2layer,7.5725992822021535,0.5003166198730469,0.4620589315891266,0.34514522552490234,1.0500211715698242,0.11911606043577194,0.5245892452408637,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
global_r16_warm_lf2_lt1,1040,joint_umi_type1_2user_2layer,8.91550325349024,0.4444618225097656,0.46518364548683167,-0.5739657282829285,0.39882418513298035,0.06270173192024231,nan,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
global_r16_warm_lf2_lt1,1080,joint_umi_type1_2user_2layer,-1.7415927752216742,0.3690408170223236,0.4273088574409485,-1.2103934288024902,0.11258074641227722,0.02179783396422863,nan,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
global_r16_warm_lf2_lt1,1120,joint_umi_type1_2user_2layer,-0.3986888039335881,0.3685966432094574,0.4217895567417145,-1.0645452737808228,0.001717900624498725,0.014194157905876637,nan,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
global_r16_warm_lf2_lt1,1160,joint_umi_type1_2user_2layer,0.9442151673544981,0.3540508449077606,0.41523605585098267,-1.2290090322494507,0.013261914253234863,0.013764532282948494,nan,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
global_r16_warm_lf2_lt1,1199,joint_cdl_a_single_user_2layer,9.438629684110946,0.29422295093536377,0.34360307455062866,-2.3181047439575195,3.3262550830841064,0.056662384420633316,0.5237330666939756,67470ae77c11494c9816d4f916a1cf64c2b4363ffd458283b84d6e12dc8724b9
