candidate,step,case,num_prb,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
alloc_single_r24,0,factorial_train_umi_4prb,4,-2.0,0.5482577681541443,0.5339887738227844,0.17261075973510742,0.11276966333389282,0.0960686057806015,0.7947158520930859,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,40,factorial_train_umi_4prb,4,-0.20946137161588507,0.5019105672836304,0.4888726770877838,0.0047951373271644115,0.2559623420238495,0.09068041294813156,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,80,factorial_train_umi_4prb,4,1.5810772567682299,0.45989856123924255,0.44518715143203735,-0.14570540189743042,0.4399334788322449,0.07617630064487457,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,120,factorial_train_umi_4prb,4,3.3716158851523446,0.42656251788139343,0.41375699639320374,-0.24294890463352203,0.4990594685077667,0.08316712826490402,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,160,factorial_train_umi_4prb,4,5.16215451353646,0.3836321532726288,0.3702801764011383,-0.36836138367652893,0.6354008316993713,0.08000599592924118,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,200,factorial_train_umi_4prb,4,6.952693141920575,0.4354814291000366,0.439688503742218,-0.22172141075134277,0.137580007314682,0.11393684893846512,0.5943857848226217,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,240,factorial_train_umi_4prb,4,8.74323177030469,0.3007124066352844,0.28754928708076477,-0.6144556403160095,0.8777178525924683,0.0859602689743042,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,280,factorial_train_umi_4prb,4,10.533770398688803,0.2804296910762787,0.2898994982242584,-0.5695161819458008,0.38012027740478516,0.11535343527793884,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,320,factorial_train_umi_4prb,4,12.32430902707292,0.2566426396369934,0.2673344016075134,-0.7310494184494019,0.5172144770622253,0.1009356826543808,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,360,factorial_train_umi_4prb,4,-1.8851523445429663,0.47671395540237427,0.4761953353881836,-0.36745113134384155,0.3778236508369446,0.041332412511110306,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,400,factorial_train_umi_4prb,4,-0.09461371615885161,0.3967645466327667,0.4030401408672333,-0.5245053768157959,0.39899328351020813,0.05564897507429123,0.47191553469664416,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,440,factorial_train_umi_4prb,4,1.6959249122252635,0.34061336517333984,0.3452852964401245,-0.7631133198738098,0.6696746945381165,0.055140186101198196,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,480,factorial_train_umi_4prb,4,3.4864635406093782,0.28379157185554504,0.30370888113975525,-0.8254082202911377,0.42706188559532166,0.06287552416324615,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,520,factorial_train_umi_4prb,4,5.277002168993493,0.24235805869102478,0.274616539478302,-0.8525585532188416,0.20738887786865234,0.07086469978094101,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,560,factorial_train_umi_4prb,4,7.0675407973776085,0.181690976023674,0.19295188784599304,-1.2450553178787231,1.0198370218276978,0.07441021502017975,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,600,factorial_train_umi_4prb,4,8.858079425761723,0.14616815745830536,0.18575146794319153,-1.2030680179595947,0.4114017188549042,0.0808459147810936,0.39995036475188106,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,640,factorial_train_umi_4prb,4,10.648618054145837,0.1353672593832016,0.18526139855384827,-1.1368149518966675,0.13893206417560577,0.07192440330982208,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,680,factorial_train_umi_4prb,4,12.439156682529953,0.1060551106929779,0.1608850061893463,-1.2524385452270508,0.15584073960781097,0.07803210616111755,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,720,factorial_train_umi_4prb,4,-1.7703046890859326,0.4005403220653534,0.4206870496273041,-0.6651773452758789,0.2622426152229309,0.041905783116817474,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,760,factorial_train_umi_4prb,4,0.02023393929818207,0.35496586561203003,0.3834318220615387,-0.8645586967468262,0.29523956775665283,0.03924591466784477,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,800,factorial_train_umi_4prb,4,1.8107725676822968,0.297067254781723,0.33525243401527405,-0.9730105996131897,0.20930688083171844,0.042860258370637894,0.3713668848160842,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,840,factorial_train_umi_4prb,4,3.601311196066412,0.21324016153812408,0.25540703535079956,-1.210898995399475,0.3675616681575775,0.04870285466313362,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,880,factorial_train_umi_4prb,4,5.391849824450527,0.2106017917394638,0.2625626027584076,-1.1253944635391235,0.08617815375328064,0.032766856253147125,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,920,factorial_train_umi_4prb,4,7.182388452834642,0.1681910902261734,0.22566702961921692,-1.320629358291626,0.17111064493656158,0.03764800727367401,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,960,factorial_train_umi_4prb,4,8.972927081218756,0.05877107009291649,0.11159975081682205,-1.6082102060317993,0.5516365766525269,0.061272621154785156,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1000,factorial_train_umi_4prb,4,10.76346570960287,0.07478239387273788,0.13196271657943726,-1.6739578247070312,0.5303513407707214,0.06218957528471947,0.35859719475160345,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1040,factorial_train_umi_4prb,4,12.554004337986987,0.07073817402124405,0.1334071159362793,-1.713073968887329,0.45969513058662415,0.05612221360206604,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1080,factorial_train_umi_4prb,4,-1.6554570336288992,0.4036955237388611,0.43077605962753296,-0.678085207939148,0.136474609375,0.038723208010196686,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1120,factorial_train_umi_4prb,4,0.13508159475521575,0.3178808093070984,0.35328561067581177,-0.9374423623085022,0.22934624552726746,0.04197036474943161,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1160,factorial_train_umi_4prb,4,1.9256202231393305,0.22890934348106384,0.2620769143104553,-1.2407716512680054,0.5774202346801758,0.057950980961322784,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1200,factorial_train_umi_4prb,4,3.7161588515234456,0.18400616943836212,0.23025009036064148,-1.3202053308486938,0.39532697200775146,0.05033647641539574,0.3513163076007847,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1240,factorial_train_umi_4prb,4,5.50669747990756,0.12150149047374725,0.1574222296476364,-1.5819774866104126,0.8635627031326294,0.0701826885342598,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1280,factorial_train_umi_4prb,4,7.297236108291676,0.09659818559885025,0.15462929010391235,-1.5762869119644165,0.4156649112701416,0.049844663590192795,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1320,factorial_train_umi_4prb,4,9.08777473667579,0.138472318649292,0.207144632935524,-1.4760494232177734,0.10260313004255295,0.026313865557312965,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1360,factorial_train_umi_4prb,4,10.878313365059904,0.042190201580524445,0.11436428129673004,-1.6341465711593628,0.19066500663757324,0.03424710035324097,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1400,factorial_train_umi_4prb,4,12.66885199344402,0.029619824141263962,0.10052752494812012,-1.7861450910568237,0.3679910898208618,0.04743910953402519,0.3463055575712762,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
alloc_single_r24,1440,factorial_train_umi_4prb,4,-1.5406093781718655,0.3687872886657715,0.3964463770389557,-0.8292071223258972,0.27602535486221313,0.047076936811208725,nan,d2b7edf532475a858df22dcad4899a498144bbb2a6287bce55e889a0cb827ecc
