candidate,step,case,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
global_r24_cold_lf2_lt1,760,joint_umi_type1_2user_2layer,-0.48482454552636334,0.296208918094635,0.37672361731529236,-1.8036537170410156,0.4833988845348358,0.020557254552841187,nan,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,800,joint_umi_type1_2user_2layer,0.8580794257617228,0.23490571975708008,0.3141932487487793,-1.6000211238861084,0.035676050931215286,0.015773529186844826,0.4450852975379016,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,840,joint_umi_type1_2user_2layer,2.200983397049809,0.34772512316703796,0.38686519861221313,-0.8832953572273254,0.25123515725135803,0.047925129532814026,nan,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,880,joint_umi_type1_2user_2layer,3.543887368337895,0.15801596641540527,0.2535091042518616,-2.1670825481414795,0.6430489420890808,0.03339006006717682,nan,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,920,joint_umi_type1_2user_2layer,4.886791339625981,0.3225240707397461,0.3713485896587372,-1.075547695159912,0.24764327704906464,0.06389834731817245,nan,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,960,joint_umi_type1_2user_2layer,6.229695310914067,0.057778190821409225,0.16167092323303223,-2.3480656147003174,0.6755276322364807,0.04410379379987717,nan,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,1000,joint_umi_type1_2user_2layer,7.5725992822021535,0.199319526553154,0.23705768585205078,-0.9259737730026245,0.42802608013153076,0.06017687916755676,0.4429965740416956,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,1040,joint_umi_type1_2user_2layer,8.91550325349024,0.22074244916439056,0.297752320766449,-1.5695310831069946,0.07333407551050186,0.04628312960267067,nan,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,1080,joint_umi_type1_2user_2layer,-1.7415927752216742,0.3458690047264099,0.4212110936641693,-1.5392053127288818,0.08090895414352417,0.009031064808368683,nan,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,1120,joint_umi_type1_2user_2layer,-0.3986888039335881,0.3339763283729553,0.40917468070983887,-1.508415699005127,0.011122765950858593,0.014532309956848621,nan,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,1160,joint_umi_type1_2user_2layer,0.9442151673544981,0.24861419200897217,0.3399879038333893,-1.9981656074523926,0.42672884464263916,0.020244035869836807,nan,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
global_r24_cold_lf2_lt1,1199,joint_cdl_a_single_user_2layer,9.438629684110946,0.28103145956993103,0.3320132791996002,-2.8073949813842773,4.469396591186523,0.06851682811975479,0.4413147907152204,5bea7891f31c18367d8f0e6b16bd2ddc82bbf0ddb5ed322bc922e643a0ff18cf
